"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"2323","239345_at",-1.16552002880339,8.51917016658409,-4.78643573559798,0.000205275908906073,0.00608727614114041,0.63477314725849,"SLC19A3","solute carrier family 19 member 3"
"2475","45288_at",-0.916897263624876,7.87125803407666,-4.78648557113984,0.000205255116807051,0.00608727614114041,0.634873611207115,"ABHD6","abhydrolase domain containing 6, acylglycerol lipase"
"825","208900_s_at",0.462377200480548,9.45870061817557,4.78573436675834,0.000205568759186291,0.00609154999752626,0.633359226729738,"TOP1","DNA topoisomerase I"
"106","1556883_a_at",1.31268217233626,5.8199261407398,4.78362316189029,0.000206452862173528,0.00610780615486613,0.629102881226551,"LINC03025","long intergenic non-protein coding RNA 3025"
"107","1556883_a_at",1.31268217233626,5.8199261407398,4.78362316189029,0.000206452862173528,0.00610780615486613,0.629102881226551,"PGM5","phosphoglucomutase 5"
"108","1556883_a_at",1.31268217233626,5.8199261407398,4.78362316189029,0.000206452862173528,0.00610780615486613,0.629102881226551,"LOC101929800","uncharacterized LOC101929800"
"1247","214769_at",-0.870666352272832,7.74513073726838,-4.78388468474038,0.000206343133790114,0.00610780615486613,0.62963015298794,"CLCN4","chloride voltage-gated channel 4"
"1923","227116_at",-0.584871108232569,10.1667720986522,-4.7836289975522,0.000206450413024623,0.00610780615486613,0.629114646920142,"MON1B","MON1 homolog B, secretory trafficking associated"
"191","1568713_a_at",1.01058032161568,5.16433659888783,4.78332612930268,0.000206577562118685,0.00610818646453046,0.628504008525389,"TBC1D1","TBC1 domain family member 1"
"1835","226193_x_at",0.40074001177274,11.2793969020583,4.78139244974743,0.000207391247825076,0.00612892760685654,0.624605153758326,"ZNG1A","Zn regulated GTPase metalloprotein activator 1A"
"1836","226193_x_at",0.40074001177274,11.2793969020583,4.78139244974743,0.000207391247825076,0.00612892760685654,0.624605153758326,"ZNG1B","Zn regulated GTPase metalloprotein activator 1B"
"1837","226193_x_at",0.40074001177274,11.2793969020583,4.78139244974743,0.000207391247825076,0.00612892760685654,0.624605153758326,"ZNG1E","Zn regulated GTPase metalloprotein activator 1E"
"1838","226193_x_at",0.40074001177274,11.2793969020583,4.78139244974743,0.000207391247825076,0.00612892760685654,0.624605153758326,"ZNG1C","Zn regulated GTPase metalloprotein activator 1C"
"1839","226193_x_at",0.40074001177274,11.2793969020583,4.78139244974743,0.000207391247825076,0.00612892760685654,0.624605153758326,"ZNG1F","Zn regulated GTPase metalloprotein activator 1F"
"2365","241480_at",0.954037310477627,8.13301240944092,4.78110076118359,0.000207514274316875,0.00612924665401163,0.624016995741453,"RNF213","ring finger protein 213"
"1727","224871_at",-0.386248929826692,9.72394761400214,-4.77979914475278,0.000208064174228389,0.00614216689034326,0.621392333488011,"TPRG1L","tumor protein p63 regulated 1 like"
"1140","213002_at",1.6836941402345,13.0540331725631,4.77787323451243,0.000208880564727006,0.00616293586247218,0.617508519781775,"MARCKS","myristoylated alanine rich protein kinase C substrate"
"2096","230100_x_at",-0.82220303991664,5.7667659063818,-4.77644053975738,0.000209490011779968,0.00617757992080961,0.614619109463724,"PAK1","p21 (RAC1) activated kinase 1"
"2097","230101_at",1.30461939921033,6.92707494296071,4.77606053649972,0.000209651965221426,0.00617901930741378,0.613852700158118,"CXCL2","C-X-C motif chemokine ligand 2"
"2469","41387_r_at",0.736076842762635,8.99800585743943,4.77575296749297,0.000209783141931619,0.00617955055572357,0.613232370127834,"KDM6B","lysine demethylase 6B"
"739","206925_at",0.827690101198352,6.09106424444006,4.77519607799574,0.00021002086679695,0.00618321811233521,0.612109168323594,"ST8SIA4","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"
"835","208967_s_at",0.409096705288308,10.4340522874735,4.77318124385652,0.000210883268528963,0.00619525230611282,0.608045170927577,"AK2","adenylate kinase 2"
"1342","217802_s_at",-0.446640733881313,11.7933805265196,-4.7729165842224,0.00021099681924395,0.00619525230611282,0.607511314735376,"NUCKS1","nuclear casein kinase and cyclin dependent kinase substrate 1"
"1370","218280_x_at",0.809926515629609,9.70208384436958,4.77334129130447,0.000210814631480042,0.00619525230611282,0.608368006325831,"H2AC18","H2A clustered histone 18"
"1371","218280_x_at",0.809926515629609,9.70208384436958,4.77334129130447,0.000210814631480042,0.00619525230611282,0.608368006325831,"H2AC19","H2A clustered histone 19"
"2080","229795_at",0.682767399863589,7.61004492133698,4.77360412490721,0.000210701963824768,0.00619525230611282,0.608898168963195,NA,NA
"2487","87100_at",-0.9418379067651,9.57046249788426,-4.77308115773876,0.000210926202541934,0.00619525230611282,0.607843283720496,"ABHD2","abhydrolase domain containing 2, acylglycerol lipase"
"834","208965_s_at",0.412216331192914,11.7687093238375,4.77223893738542,0.000211287845589465,0.00620046378891857,0.606144375314593,"IFI16","interferon gamma inducible protein 16"
"610","204997_at",-0.638975457143802,8.63151149277074,-4.76905638865118,0.000212660157312505,0.0062340360554524,0.599724022813621,"GPD1","glycerol-3-phosphate dehydrogenase 1"
"2130","231234_at",-0.914681233364218,7.08016449296567,-4.76918518106436,0.000212604445135524,0.0062340360554524,0.599983861665295,"CTSC","cathepsin C"
"1447","219374_s_at",-0.568034142965324,9.35315058099916,-4.76807261236526,0.00021308620689128,0.00624317436531838,0.597739203057706,"ALG9","ALG9 alpha-1,2-mannosyltransferase"
"1226","214189_s_at",-0.729006566605841,9.97693941473857,-4.76772582649891,0.000213236599924122,0.00624423079445366,0.597039523534545,"GGA2","golgi associated, gamma adaptin ear containing, ARF binding protein 2"
"1295","216467_s_at",-0.543342599747501,4.97453908187725,-4.7650613667131,0.00021439575059863,0.00627144891668076,0.591663310755804,NA,NA
"1690","224335_s_at",-0.832514620596397,8.45835361517058,-4.76516256570844,0.000214351607038915,0.00627144891668076,0.591867516791505,"BACE1","beta-secretase 1"
"1700","224560_at",-0.439645320375348,12.824132869674,-4.76421121403862,0.000214766960070748,0.00627894432031251,0.589947779623532,"TIMP2","TIMP metallopeptidase inhibitor 2"
"2473","43427_at",-1.31848089282646,10.4163177664666,-4.76254386177101,0.000215496904836628,0.00629691410585489,0.58658302306138,"ACACB","acetyl-CoA carboxylase beta"
"485","203718_at",-1.01894601427495,9.36612115842622,-4.76192865808356,0.000215766874732363,0.00630143119238424,0.58534146365481,"PNPLA6","patatin like phospholipase domain containing 6"
"592","204881_s_at",1.33658574661076,11.2040765433648,4.76053859956752,0.000216378151667046,0.00631590593104885,0.582536022131687,"UGCG","UDP-glucose ceramide glucosyltransferase"
"557","204475_at",1.18041743015971,4.33597012328018,4.75940318139262,0.000216878767771358,0.00631818839632893,0.580244370508328,"MMP1","matrix metallopeptidase 1"
"1109","212641_at",1.24213798364409,7.0211392718124,4.75910147268849,0.000217011993404785,0.00631818839632893,0.579635402339623,"HIVEP2","HIVEP zinc finger 2"
"1301","216604_s_at",-1.20876054505785,10.1164605472687,-4.75878803208452,0.000217150488343607,0.00631818839632893,0.579002745806735,"SLC7A8","solute carrier family 7 member 8"
"1343","217882_at",-0.42316047124031,10.2781415055909,-4.75907382831072,0.000217024204538268,0.00631818839632893,0.579579604577832,"EMC3","ER membrane protein complex subunit 3"
"1867","226527_at",-0.814496668701189,7.80176228939985,-4.75901219738125,0.00021705143081932,0.00631818839632893,0.579455207681211,"RPRD2","regulation of nuclear pre-mRNA domain containing 2"
"2054","229382_at",-0.592487621498664,6.90944238532195,-4.75923710636796,0.000216952091210463,0.00631818839632893,0.579909166072012,"INKA2","inka box actin regulator 2"
"2055","229382_at",-0.592487621498664,6.90944238532195,-4.75923710636796,0.000216952091210463,0.00631818839632893,0.579909166072012,"LOC101928718","uncharacterized LOC101928718"
"365","202444_s_at",-0.553767734555509,8.83366094752017,-4.75820434023787,0.000217408636331128,0.00632233112670494,0.577824583566892,"ERLIN1","ER lipid raft associated 1"
"762","207442_at",0.713777087169199,6.45774348885374,4.75753519794632,0.000217704963327107,0.00632421338414004,0.576473904592054,"CSF3","colony stimulating factor 3"
"891","209500_x_at",-0.630879537979848,11.0010615596445,-4.75764833132265,0.000217654833597261,0.00632421338414004,0.57670226973535,"TNFSF13","TNF superfamily member 13"
"892","209500_x_at",-0.630879537979848,11.0010615596445,-4.75764833132265,0.000217654833597261,0.00632421338414004,0.57670226973535,"TNFSF12-TNFSF13","TNFSF12-TNFSF13 readthrough"
"1487","219944_at",-0.433718862714947,9.63047096188718,-4.75580967256745,0.000218471017118676,0.0063430928537492,0.572990705583634,"CLIP4","CAP-Gly domain containing linker protein family member 4"
"178","1564548_at",-0.711565340939914,6.10890929217259,-4.75400888159388,0.000219273432098825,0.00634866657906058,0.569355286531821,NA,NA
"1125","212797_at",-0.563372398146621,8.5831478009435,-4.75361629024751,0.000219448767688739,0.00634866657906058,0.568562688173012,"SORT1","sortilin 1"
"1338","217785_s_at",0.585507670714665,7.86272820782941,4.7540583918776,0.000219251330462531,0.00634866657906058,0.56945524131368,"YKT6","YKT6 v-SNARE homolog"
"1802","225716_at",-0.976672574799091,7.6541950925495,-4.75419614999751,0.00021918984656873,0.00634866657906058,0.569733355762275,"BRI3BP","BRI3 binding protein"
"2072","229699_at",-0.735719507575247,8.87924449278898,-4.75355371629235,0.000219476727176064,0.00634866657906058,0.568436357018649,"LINC02035","long intergenic non-protein coding RNA 2035"
"2346","240298_at",-0.720774529701059,6.37942755390909,-4.75403256961889,0.000219262857362031,0.00634866657906058,0.569403109581093,NA,NA
"2446","244780_at",1.60205492027649,4.40310912702116,4.75412810886207,0.000219220212326061,0.00634866657906058,0.569595990404605,"SGPP2","sphingosine-1-phosphate phosphatase 2"
"1772","225415_at",0.592835940154885,11.1576620716608,4.74573180826208,0.000223000648805275,0.00644718604192826,0.552641859585561,"DTX3L","deltex E3 ubiquitin ligase 3L"
"2164","232081_at",-1.3204355950684,9.10814874635956,-4.74384090128267,0.000223861209229889,0.00646786322914648,0.548822795534693,"ABCG1","ATP binding cassette subfamily G member 1"
"2437","244368_x_at",-0.726709125875809,7.77906062177675,-4.74364028459123,0.000223952710276234,0.00646786322914648,0.54841759131758,"SUGT1","SGT1 homolog, MIS12 kinetochore complex assembly cochaperone"
"758","207233_s_at",-0.611076141332642,9.42224134092611,-4.74194614672725,0.000224726934730605,0.00648457403113073,0.544995639849404,"MITF","melanocyte inducing transcription factor"
"1273","215485_s_at",1.72262071103145,9.14377632815802,4.7418547021061,0.000224768803049283,0.00648457403113073,0.544810925596711,"ICAM1","intercellular adhesion molecule 1"
"853","209153_s_at",-0.834977181766736,7.86184885423265,-4.7380822097709,0.000226503040554371,0.00653115657539381,0.537190001199385,"TCF3","transcription factor 3"
"449","203276_at",0.778190142535491,6.54686189089904,4.73679889298394,0.000227096109661677,0.0065448020247774,0.534597245705587,"LMNB1","lamin B1"
"716","206440_at",-0.833073477945184,8.84641483325846,-4.73503077609304,0.000227915830724983,0.00656496163680563,0.53102478206578,"LIN7A","lin-7 homolog A, crumbs cell polarity complex component"
"330","202073_at",1.3045775742294,8.9575290580793,4.73361827069761,0.00022857286402241,0.00658041635364041,0.528170628659872,"OPTN","optineurin"
"259","201316_at",0.551928351964879,8.53835606427834,4.73212248097722,0.000229270753496303,0.00659703037971212,0.525147995394222,"PSMA2","proteasome 20S subunit alpha 2"
"2241","235406_x_at",-0.562749103593458,10.2991373330355,-4.73141362556389,0.000229602245767882,0.00660308975677796,0.523715498916161,"TMEM161B-DT","TMEM161B divergent transcript"
"152","1560348_at",-1.37023359723125,8.28732374664508,-4.73097317216343,0.000229808468674988,0.00660466097848417,0.522825382514636,"ARHGEF28","Rho guanine nucleotide exchange factor 28"
"1750","225163_at",-0.753116679787253,9.8183527810634,-4.73067115451397,0.00022994998481393,0.00660466097848417,0.522215022295966,"FRMD4A","FERM domain containing 4A"
"1789","225532_at",-1.30611521937539,9.69206388436829,-4.73052246851982,0.000230019687273669,0.00660466097848417,0.521914533528376,"CABLES1","Cdk5 and Abl enzyme substrate 1"
"1055","211864_s_at",0.439713874568062,10.438714016894,4.72672361434446,0.000231807912280392,0.0066525094657746,0.514236530335224,"MYOF","myoferlin"
"567","204571_x_at",-0.375565810798529,10.6015163322743,-4.72440712229364,0.000232905333590915,0.00668049316355077,0.509553958558788,"PIN4","peptidylprolyl cis/trans isomerase, NIMA-interacting 4"
"1033","211557_x_at",-0.77847325054342,8.26246406220362,-4.72381659308461,0.000233185942988322,0.00668503092095602,0.508360183466193,"SLCO2B1","solute carrier organic anion transporter family member 2B1"
"2388","242497_at",0.551302337160676,10.9439723747311,4.72268895840433,0.000233722738325476,0.00669690446388732,0.506080545984958,"TRAFD1","TRAF-type zinc finger domain containing 1"
"1735","224950_at",-0.799748694939693,9.48766133314353,-4.72146003559739,0.000234309192356285,0.00671018768859665,0.503596016142583,"PTGFRN","prostaglandin F2 receptor inhibitor"
"1440","219253_at",0.623955749993404,8.25593449154783,4.72112305248611,0.000234470267224936,0.00671128129138124,0.502914709659658,"TMEM185B","transmembrane protein 185B"
"243","201123_s_at",0.620229621381434,8.45278204829579,4.72042121015403,0.000234806105759188,0.00671737341740521,0.501495705270445,"EIF5A","eukaryotic translation initiation factor 5A"
"1075","212239_at",-0.672711739849472,9.04800477482152,-4.71803217321651,0.000235952981973343,0.00674664932173309,0.496665160020958,"PIK3R1","phosphoinositide-3-kinase regulatory subunit 1"
"783","207992_s_at",0.962830302962195,6.49105201617436,4.7175441387552,0.000236187971817964,0.00674687482276109,0.495678310696103,"AMPD3","adenosine monophosphate deaminase 3"
"1331","217507_at",-0.795436754372057,8.70531256157878,-4.71750267463469,0.00023620794794498,0.00674687482276109,0.495594465575403,"SLC11A1","solute carrier family 11 member 1"
"1174","213364_s_at",-0.890329083616621,8.6728186334066,-4.71593150529709,0.000236966165321672,0.0067649938247321,0.492417273421252,"SNX1","sorting nexin 1"
"1575","221986_s_at",-0.917145995991991,8.80710318160824,-4.71299087106004,0.000238391968293665,0.0068021424056541,0.486470192791803,"KLHL24","kelch like family member 24"
"200","1569566_at",1.407792277658,4.75970007312575,4.71182780190546,0.000238958319319973,0.0068129273461142,0.484117816503852,"TBC1D1","TBC1 domain family member 1"
"1794","225611_at",-1.47052839894175,8.44411102364715,-4.71170244772139,0.000239019442168619,0.0068129273461142,0.483864273201547,"MAST4","microtubule associated serine/threonine kinase family member 4"
"1577","222037_at",-0.628976153191307,8.14596032990706,-4.71116005544455,0.000239284097903885,0.00681691311362799,0.482767206461904,"MCM4","minichromosome maintenance complex component 4"
"378","202625_at",0.825889945982075,11.2396798857064,4.71007769566522,0.000239813123753164,0.00682482550925457,0.480577900898834,"LYN","LYN proto-oncogene, Src family tyrosine kinase"
"794","208296_x_at",0.655280969308478,10.3787525041446,4.70956995892366,0.000240061703317489,0.00682482550925457,0.479550858962559,"TNFAIP8","TNF alpha induced protein 8"
"1099","212593_s_at",-0.711110309328923,11.564588617433,-4.7100635947372,0.000239820023775072,0.00682482550925457,0.480549378064964,"PDCD4","programmed cell death 4"
"1553","221620_s_at",0.465898504099034,8.37304254017147,4.70974448446988,0.000239976228723364,0.00682482550925457,0.479903889035234,"APOO","apolipoprotein O"
"1443","219296_at",0.462091828540654,7.88065021789166,4.708367972772,0.000240651228499973,0.00683717321684853,0.477119410860948,"ZDHHC13","zinc finger DHHC-type palmitoyltransferase 13"
"1510","220465_at",-0.49522864879339,6.4122989033077,-4.7081741743525,0.000240746417446391,0.00683717321684853,0.476727372298061,"CEBPA-DT","CEBPA divergent transcript"
"1116","212691_at",0.662858060029146,7.80348415165306,4.70788150082375,0.000240890244484001,0.00683770214241411,0.476135311186477,"NUP188","nucleoporin 188"
"1608","222603_at",-0.61773339892795,9.11378547699791,-4.70656730126476,0.000241537160461685,0.00685250334768519,0.473476672130383,"ERMP1","endoplasmic reticulum metallopeptidase 1"
"1341","217792_at",-0.706232200876203,9.27581676031759,-4.70542061941797,0.000242103069282641,0.006854315667565,0.471156800739343,"SNX5","sorting nexin 5"
"1713","224739_at",0.963899575312841,9.64136235310359,4.70550881768019,0.000242059493628834,0.006854315667565,0.471335240177379,"PIM3","Pim-3 proto-oncogene, serine/threonine kinase"
"2062","229521_at",0.766955815269554,8.30510719846936,4.70610498536608,0.000241765158771006,0.006854315667565,0.472541366748955,"CCDC71L","coiled-coil domain containing 71 like"
"2233","235252_at",-0.800545085862762,10.3243043602469,-4.7057200804891,0.000241955148782125,0.006854315667565,0.471762656480145,"KSR1","kinase suppressor of ras 1"
"2463","37028_at",1.06030570012778,8.12047340651073,4.70474882836296,0.000242435241352633,0.00686016364559136,0.469797635992753,"PPP1R15A","protein phosphatase 1 regulatory subunit 15A"
"1176","213425_at",0.665757429446105,4.45694331916498,4.70443532452014,0.000242590415365457,0.00686099966564149,0.469163343003588,"WNT5A","Wnt family member 5A"
"622","205099_s_at",0.702996037016952,10.0004406588566,4.70336702182304,0.00024311995416631,0.0068657665637286,0.467001848164513,"CCR1","C-C motif chemokine receptor 1"
"2276","236670_s_at",1.28649194371091,5.82865805105566,4.70333446032072,0.000243136112908119,0.0068657665637286,0.466935964987463,NA,NA
"2347","240432_x_at",-0.75171766056461,8.39165251326958,-4.70356113616183,0.000243023647172374,0.0068657665637286,0.467394606682282,"KLF7","KLF transcription factor 7"
"927","209992_at",-0.77463392778786,6.05563760256261,-4.70264057856795,0.000243480715378548,0.00686839478769042,0.465531980504606,"PFKFB2","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2"
"1672","223645_s_at",-0.556137835532837,6.7427477102832,-4.70285337343689,0.000243374981921738,0.00686839478769042,0.465962549205396,"TXLNGY","taxilin gamma Y-linked (pseudogene)"
"564","204562_at",0.7294090293424,5.76536204832438,4.70105826377788,0.000244268412558604,0.00688705772589728,0.462330205297913,"IRF4","interferon regulatory factor 4"
"1961","227728_at",-0.738468642590329,7.29273786910293,-4.70002643215319,0.00024478347740721,0.0068980186024974,0.460242202852438,"PPM1A","protein phosphatase, Mg2+/Mn2+ dependent 1A"
"391","202730_s_at",-0.768997585593757,8.88420147200096,-4.69954613335145,0.00024502360995367,0.00690122455409994,0.459270244474012,"PDCD4","programmed cell death 4"
"1098","212577_at",0.969073642546845,7.97513198334773,4.69914543634373,0.000245224128986177,0.00690331203934129,0.458459357332619,"SMCHD1","structural maintenance of chromosomes flexible hinge domain containing 1"
"1103","212617_at",-0.724901370508183,7.15541168766984,-4.69622089837879,0.000246692741401068,0.00694033561070556,0.452540575888818,"ZNF609","zinc finger protein 609"
"1902","226867_at",-0.618552871298787,10.3534689387587,-4.69602096597047,0.000246793469613283,0.00694033561070556,0.452135918870808,"DENND4C","DENN domain containing 4C"
"1920","227085_at",-0.575171469588224,7.84960091431231,-4.69508726601393,0.000247264436186692,0.00695000136565302,0.450246093526548,"H2AZ2","H2A.Z variant histone 2"
"1177","213435_at",-0.934801552907024,6.82999300030486,-4.69431006761905,0.000247657163863871,0.0069574592027251,0.448672973032229,"SATB2","SATB homeobox 2"
"305","201734_at",-0.521928104525248,10.4874798290514,-4.69355827490783,0.000248037661558405,0.006964565969506,0.447151226635936,"CLCN3","chloride voltage-gated channel 3"
"276","201505_at",1.05975980475803,10.4334743155604,4.69302306727945,0.000248308905862166,0.00696859931955317,0.446067852887815,"LAMB1","laminin subunit beta 1"
"1253","214854_at",0.843859783235797,6.50178552461707,4.69276299186731,0.000248440822252549,0.00696872040353286,0.445541396230107,NA,NA
"1914","227047_x_at",-0.569781321491399,7.98045485991253,-4.6923065331029,0.000248672522457769,0.00697163884444875,0.444617397308203,"ZBTB4","zinc finger and BTB domain containing 4"
"1594","222407_s_at",-0.516086366087055,8.46491921971182,-4.69175202590428,0.000248954290135043,0.00697595723301441,0.443494897195746,"ZNF106","zinc finger protein 106"
"240","201087_at",0.662793506902815,5.95292979855673,4.69149485237398,0.000249085081430916,0.00697604284727519,0.44297428669037,"PXN","paxillin"
"633","205205_at",0.99958615409635,7.05685235459052,4.69059246201592,0.000249544568918477,0.00698532934000245,0.441147483532906,"RELB","RELB proto-oncogene, NF-kB subunit"
"171","1563075_s_at",0.727615857576317,5.49932411210512,4.68793050924869,0.000250905069955525,0.00701622047387663,0.435758208591533,NA,NA
"226","200789_at",-0.577684234296298,10.3736145109122,-4.68797888600166,0.000250880277375521,0.00701622047387663,0.435856155481975,"ECH1","enoyl-CoA hydratase 1"
"268","201386_s_at",0.411043166839747,10.3774938999249,4.6874827168712,0.000251134677988947,0.0070190471694014,0.434851567966634,"DHX15","DEAH-box helicase 15"
"1742","225017_at",-0.931465117363355,7.9393054958672,-4.68712671275701,0.000251317374594824,0.00702056050063792,0.434130757888668,"CCDC14","coiled-coil domain containing 14"
"1651","223209_s_at",0.382064973940652,11.1617301133162,4.68592855512214,0.000251933253663299,0.00703416706662258,0.431704739970242,"SELENOS","selenoprotein S"
"2032","228993_s_at",-0.756056562078967,11.5777483433819,-4.68549666912483,0.00025215563119809,0.00703677848064449,0.430830231410886,"BBIP1","BBSome interacting protein 1"
"1093","212547_at",-0.654750940361122,9.70923806775321,-4.68359895560223,0.000253135145787804,0.00705690133583939,0.426987439571584,"BRD3","bromodomain containing 3"
"2477","49452_at",-1.32757322085495,11.0141040609064,-4.68371912304346,0.000253073005359798,0.00705690133583939,0.427230782783907,"ACACB","acetyl-CoA carboxylase beta"
"1966","227805_at",-0.527251376291145,6.61082508084136,-4.68186096334661,0.000254035637269717,0.00707839196847504,0.42346780810057,"METAP1D","methionyl aminopeptidase type 1D, mitochondrial"
"2405","242966_x_at",-0.445907422757917,6.92000558680508,-4.68159968023857,0.000254171297048889,0.00707856045167311,0.422938657985429,"RFX2","regulatory factor X2"
"2406","242966_x_at",-0.445907422757917,6.92000558680508,-4.68159968023857,0.000254171297048889,0.00707856045167311,0.422938657985429,"LOC105372255","uncharacterized LOC105372255"
"374","202565_s_at",-0.601691179495786,11.6800252054233,-4.67976681921648,0.000255125017160575,0.0071006195182579,0.419226588093477,"SVIL","supervillin"
"569","204575_s_at",0.422564675381983,9.23403033541191,4.67957812617987,0.000255223410439644,0.0071006195182579,0.418844414340739,"MMP19","matrix metallopeptidase 19"
"1182","213480_at",-0.542225169247891,8.3874064790317,-4.67769421029008,0.000256207904279405,0.00712437997780609,0.415028616937334,"VAMP4","vesicle associated membrane protein 4"
"1427","219157_at",-0.600421053114855,10.3606517326077,-4.67708625867961,0.000256526435809235,0.00712960724623398,0.41379717081661,"KLHL2","kelch like family member 2"
"133","1559034_at",-0.847690476083685,8.04359840688761,-4.67557367597473,0.000257320702222452,0.00713848055965906,0.410733199165438,"SIRPB2","signal regulatory protein beta 2"
"363","202440_s_at",-1.05015299543131,7.68581245679708,-4.67560307161895,0.000257305242425103,0.00713848055965906,0.410792746458354,"DENND2B","DENN domain containing 2B"
"581","204701_s_at",0.509538850312284,6.50009776582468,4.67610167535292,0.000257043160876358,0.00713848055965906,0.411802766027085,"STOML1","stomatin like 1"
"1049","211801_x_at",0.975936743839418,7.6196511653252,4.67548272236874,0.000257368542690727,0.00713848055965906,0.410548952324029,"MFN1","mitofusin 1"
"1236","214470_at",1.14598929633906,7.07273365559027,4.67343913718904,0.000258445847264204,0.00716472236377663,0.406409030156776,"KLRB1","killer cell lectin like receptor B1"
"464","203473_at",-0.895958473811643,10.9964178170329,-4.67315221629796,0.000258597470796612,0.00716528851984543,0.405827753796758,"SLCO2B1","solute carrier organic anion transporter family member 2B1"
"1825","226068_at",-0.526413677178343,10.8972437371562,-4.67255554875021,0.000258913071820141,0.0071703953302806,0.404618935891127,"SYK","spleen associated tyrosine kinase"
"291","201566_x_at",-0.883485292988461,7.04859367385268,-4.67228157261063,0.000259058120690975,0.00717077604931385,0.404063864216441,"ID2","inhibitor of DNA binding 2"
"177","1564063_a_at",0.552603175435113,8.62802802568105,4.66872503011826,0.000260948597699563,0.00721785006372461,0.396857788081552,"ATP11B","ATPase phospholipid transporting 11B (putative)"
"1046","211776_s_at",0.532886119097745,9.38258303179874,4.66858543365127,0.000261023087467382,0.00721785006372461,0.396574923521343,"EPB41L3","erythrocyte membrane protein band 4.1 like 3"
"316","201887_at",-0.728847977523245,10.0125591343774,-4.66719165871109,0.000261768011376875,0.00722356110368807,0.393750625364712,"IL13RA1","interleukin 13 receptor subunit alpha 1"
"457","203397_s_at",0.966739112850998,5.06430782981123,4.66665855199072,0.000262053513323876,0.00722356110368807,0.392670312986839,"GALNT3","polypeptide N-acetylgalactosaminyltransferase 3"
"619","205053_at",-0.88029246196901,7.01734067607837,-4.66646826764614,0.000262155496081698,0.00722356110368807,0.39228470613219,"PRIM1","DNA primase subunit 1"
"784","208003_s_at",0.920617288703767,7.51622580193549,4.66683935359881,0.000261956650457826,0.00722356110368807,0.393036700484548,"NFAT5","nuclear factor of activated T cells 5"
"844","209038_s_at",1.18980166011269,7.10278272580268,4.66649365372606,0.000262141888082232,0.00722356110368807,0.392336150615436,"EHD1","EH domain containing 1"
"1749","225162_at",0.769452751605442,3.96690281485181,4.66757667856355,0.000261562014456692,0.00722356110368807,0.394530832783564,"SH3D19","SH3 domain containing 19"
"2166","232093_at",0.658221025790264,5.8451387500044,4.66666581754751,0.000262049620158956,0.00722356110368807,0.392685036410742,"SPACA6","sperm acrosome associated 6"
"204","1570121_at",-1.41736553758813,7.29944426960865,-4.66534782446924,0.000262756821262956,0.0072364792131285,0.390014092300642,"ZNF365","zinc finger protein 365"
"60","1554701_a_at",0.562842238440246,6.59186960244584,4.66333944501142,0.000263838224688629,0.00724798640086524,0.385943784552595,"TBC1D16","TBC1 domain family member 16"
"552","204417_at",-0.632178076063106,9.68562823407172,-4.66350051590727,0.000263751328957413,0.00724798640086524,0.386270233359426,"GALC","galactosylceramidase"
"578","204657_s_at",-0.772783509450362,6.96024458917922,-4.66402795112676,0.000263466989230872,0.00724798640086524,0.387339192185647,"SHB","SH2 domain containing adaptor protein B"
"721","206515_at",1.59200865007894,3.96026180501446,4.66372238667473,0.000263631680423427,0.00724798640086524,0.386719904142943,"CYP4F3","cytochrome P450 family 4 subfamily F member 3"
"2486","60084_at",0.742380312686419,7.20106048790365,4.66375496418602,0.000263614116985414,0.00724798640086524,0.386785929417017,"CYLD","CYLD lysine 63 deubiquitinase"
"901","209610_s_at",0.592640268225187,8.10063557142706,4.66277243741115,0.000264144351408164,0.00725274784487384,0.384794590410477,"SLC1A4","solute carrier family 1 member 4"
"192","1568768_s_at",1.40625160653342,6.18017638137458,4.6618148343646,0.000264662185913417,0.00725602206791639,0.382853688127266,"BABAM2-AS1","BABAM2 antisense RNA 1"
"1164","213266_at",-0.57484938007197,6.71734539436555,-4.66202007594024,0.00026455111182617,0.00725602206791639,0.383269685142374,"TP53BP1","tumor protein p53 binding protein 1"
"2433","244219_at",0.985497120373172,6.61999538462177,4.66196213601757,0.000264582463328657,0.00725602206791639,0.383152249083023,"WTAP","WT1 associated protein"
"164","1562305_x_at",-0.631370294547581,6.98715626013921,-4.65972416701698,0.000265796351392758,0.00727037486097978,0.378615987179419,"ZKSCAN3","zinc finger with KRAB and SCAN domains 3"
"221","200720_s_at",0.393403713343488,9.08966225162052,4.66009874197598,0.000265592783137677,0.00727037486097978,0.379375262736444,"ACTR1A","actin related protein 1A"
"292","201570_at",-0.774933165848131,8.70965371057258,-4.65926380648017,0.000266046759849409,0.00727037486097978,0.377682805489826,"SAMM50","SAMM50 sorting and assembly machinery component"
"807","208510_s_at",-1.10104782659289,11.402281140728,-4.65913369010501,0.000266117579094695,0.00727037486097978,0.377419047673436,"PPARG","peroxisome proliferator activated receptor gamma"
"854","209154_at",-0.501599665759375,11.4858597750485,-4.65936463915527,0.000265991892291648,0.00727037486097978,0.377887201594143,"TAX1BP3","Tax1 binding protein 3"
